serial,name,value,notes
1195,CC_angular_resolution,1.076,
1195,CC_dark_counts_cdom,42.0,
1195,CC_dark_counts_chlorophyll_a,52.0,
1195,CC_dark_counts_volume_scatter,51.0,
1195,CC_depolarization_ratio,0.039,
1195,CC_measurement_wavelength,700.0,
1195,CC_scale_factor_cdom,0.11276,Original scale factor (0.0905) corrected by Sea-Bird with the new value of 0.11276 = 0.0905 * 5.62 * 0.22169
1195,CC_scale_factor_chlorophyll_a,0.0121,
1195,CC_scale_factor_volume_scatter,3.027e-06,
1195,CC_scattering_angle,124.0,
