serial,name,value,notes
1152,CC_dark_counts_cdom,39,date in filename comes from dev file
1152,CC_scale_factor_cdom,9.013E-02,
1152,CC_dark_counts_chlorophyll_a,44,
1152,CC_scale_factor_chlorophyll_a,1.207E-02,
1152,CC_dark_counts_volume_scatter,46,
1152,CC_scale_factor_volume_scatter,2.893E-06,
1152,CC_depolarization_ratio,0.039,Constant
1152,CC_measurement_wavelength,700,[nm]; Constant
1152,CC_scattering_angle,124,[degrees]; Constant
1152,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
