serial,name,value,notes
1320,CC_angular_resolution,1.076,Constant; source_file FLORT-D_BBFL2W_SN_1320_Calibration_Files_2020-04-01.zip > BBFL2W-1320_CharSheets.pdf
1320,CC_dark_counts_cdom,47,
1320,CC_dark_counts_chlorophyll_a,59,
1320,CC_dark_counts_volume_scatter,52,
1320,CC_depolarization_ratio,0.039,Constant
1320,CC_measurement_wavelength,700,Constant
1320,CC_scale_factor_cdom,0.2893325420016027,New cdom scaling factor = old scaling factor (0.0679) * scaling factor (5.62) * correction factor (0.7582129413718173)
1320,CC_scale_factor_chlorophyll_a,0.0116,
1320,CC_scale_factor_volume_scatter,1.994E-06,
1320,CC_scattering_angle,124,Constant
