serial,name,value,notes
1538,CC_angular_resolution,1.076,
1538,CC_dark_counts_cdom,47,
1538,CC_dark_counts_chlorophyll_a,49,
1538,CC_dark_counts_volume_scatter,49,
1538,CC_depolarization_ratio,0.039,
1538,CC_measurement_wavelength,700,
1538,CC_scale_factor_cdom,0.146144854628135,New cdom scaling factor = old scaling factor (0.0908) * scaling factor (5.62) * correction factor (0.28639231863102) [ppb counts^-1]
1538,CC_scale_factor_chlorophyll_a,0.0121,
1538,CC_scale_factor_volume_scatter,2.969E-06,
1538,CC_scattering_angle,124,
